ts,t_rel_s,event,phase,fps,cpu,rss_mb,cache_count,cache_mb,init_ms,reset_ms,gameover_ms
1761472135.833397,0.0006453000000874454,S1_start,S1_start,0.0,0.0,0.0,0,0.0,,,
1761472135.8763673,0.0441608000000997,init_done,init_startup,0.0,0.0,0.0,0,0.0,43.35040000000845,,
1761472135.8825788,0.049938399999973626,,play,20.408163265306122,0.0,57.48736,0,0.0,,,
1761472136.8880434,1.0556303999999272,,play,27.46878562804579,0.0,57.962496,0,0.0,,,
1761472137.8944006,2.0619045000000824,,play,29.21172630539461,3.0,57.966592,0,0.0,,,
1761472138.8979573,3.065501900000072,,play,29.67040436857544,2.9,58.015744,0,0.0,,,
1761472139.9097836,4.077142399999957,,play,29.657656433693038,0.0,58.085376,0,0.0,,,
1761472140.9129176,5.080372000000125,,play,29.809176701482087,6.2,58.130432,0,0.0,,,
1761472141.9228587,6.09025029999998,,play,29.757539081465435,3.1,58.134528,0,0.0,,,
1761472142.9285362,7.095986999999923,,play,29.83583322889543,3.1,58.134528,0,0.0,,,
1761472143.9422793,8.109745799999928,,play,29.637877314304895,3.1,58.134528,0,0.0,,,
1761472144.9512248,9.118738899999926,,play,29.7114844472149,0.0,58.134528,0,0.0,,,
1761472145.9631262,10.130624200000057,,play,29.69486688210119,3.0,58.167296,0,0.0,,,
1761472146.9669638,11.1345338000001,,play,29.804927255527296,0.0,58.167296,0,0.0,,,
1761472147.973829,12.141364900000099,,play,29.743981247345253,3.1,58.2656,0,0.0,,,
1761472148.978908,13.146329800000103,,play,29.79444229648676,0.0,58.24512,0,0.0,,,
1761472149.991149,14.158679099999972,,play,29.65913824864823,0.0,58.24512,0,0.0,,,
1761472150.9982014,15.165523599999915,,play,29.72580195447272,2.9,58.24512,0,0.0,,,
1761472152.0071929,16.174658500000078,,play,29.71038171221737,6.1,58.24512,0,0.0,,,
1761472153.016566,17.18408649999992,,play,29.726532792077755,0.0,58.257408,0,0.0,,,
1761472154.0254474,18.192972199999986,,play,29.72892061876404,3.1,58.257408,0,0.0,,,
1761472155.0345862,19.202199000000064,,play,29.674437777413768,3.0,58.257408,0,0.0,,,
1761472156.0462108,20.213690300000053,,play,29.664786189909247,0.0,58.257408,0,0.0,,,
1761472157.0560577,21.22357319999992,,play,29.655529659979173,6.2,58.257408,0,0.0,,,
1761472157.8277538,21.995840699999917,S1_end_reset_done,S1_end_reset_done,29.734927601744936,3.1,58.257408,0,,,0.10090000000673172,
1761472158.0625,22.229973700000073,,play,29.789711571380412,3.1,58.257408,0,0.0,,,
1761472159.0711598,23.23868760000005,,play,29.765363594834582,0.0,58.261504,0,0.0,,,
1761472160.0776432,24.244998399999986,,play,29.780226756358118,0.0,58.261504,0,0.0,,,
1761472161.080945,25.24830350000002,,play,29.893873156585887,3.1,58.261504,0,0.0,,,
1761472162.091988,26.259258900000077,,play,29.731342418668238,6.2,58.261504,0,0.0,,,
1761472163.0999384,27.267363800000112,,play,29.75034889799986,3.1,58.261504,0,0.0,,,
1761472164.1082811,28.27573540000003,,play,29.798618376430014,0.0,58.261504,0,0.0,,,
1761472165.1140094,29.281472599999915,,play,29.811757208051347,3.1,58.208256,0,0.0,,,
1761472166.1154182,30.282870199999934,,play,29.942795977809432,0.0,58.208256,0,0.0,,,
1761472167.1249378,31.29243120000001,,play,29.809924354146663,0.0,58.208256,0,0.0,,,
1761472168.1297884,32.297315100000105,,play,29.881586572944187,0.0,58.253312,0,0.0,,,
1761472169.1387968,33.306230400000004,,play,29.747770004872294,3.1,58.253312,0,0.0,,,
1761472170.145954,34.313417699999945,,play,29.771628799935876,6.2,58.232832,0,0.0,,,
1761472171.152587,35.32003989999998,,play,29.777722421278295,0.0,58.232832,0,0.0,,,
1761472172.159736,36.32725170000003,,play,29.758901017391572,6.1,58.232832,0,0.0,,,
1761472173.1636562,37.33097079999993,,play,29.882467363929447,6.2,58.232832,0,0.0,,,
1761472174.1716347,38.339038600000094,,play,29.808725124078933,0.0,58.232832,0,0.0,,,
1761472175.1751995,39.34271600000011,,play,29.885966993160867,6.2,58.236928,0,0.0,,,
1761472176.1787107,40.34617490000005,,play,29.897635523837977,3.1,58.236928,0,0.0,,,
1761472177.188638,41.356090300000005,,play,29.766587732388718,9.4,58.257408,0,0.0,,,
1761472178.2009957,42.36849669999992,,play,29.67519114608817,3.1,58.42944,0,0.0,,,
1761472179.208517,43.37602700000002,,play,29.752274265383775,9.1,58.535936,0,0.0,,,
1761472180.2145605,44.38201389999995,,play,29.788915782272053,0.0,58.494976,0,0.0,,,
1761472181.2212174,45.388591800000086,,play,29.814265666960893,3.0,58.458112,0,0.0,,,
1761472182.2277672,46.395263500000056,,play,29.825291421663206,0.0,58.458112,0,0.0,,,
1761472183.239063,47.40653190000012,,play,29.70410287176646,0.0,58.458112,0,0.0,,,
1761472184.2448137,48.41212429999996,,play,29.799923038804902,0.0,58.458112,0,0.0,,,
1761472185.248758,49.41621430000009,,play,29.90012983759509,3.0,58.458112,0,0.0,,,
1761472186.2544775,50.4219028,,play,29.843160031536673,0.0,58.458112,0,0.0,,,
1761472187.2596488,51.427150199999915,,play,29.762532247135123,3.1,58.458112,0,0.0,,,
1761472188.2709217,52.4384113000001,,play,29.668815677785716,3.0,58.458112,0,0.0,,,
1761472189.2753491,53.44273730000009,,play,29.769753036908238,2.9,58.458112,0,0.0,,,
1761472189.4094157,53.57745569999997,S2_end_reset_done,S2_end_reset_done,29.786990655838338,0.0,58.458112,0,,,0.09909999994306418,
1761472190.2807271,54.44822309999995,,play,29.80296525269639,0.0,58.458112,0,0.0,,,
1761472191.2872214,55.45467340000005,,play,29.78612702708317,0.0,58.458112,0,0.0,,,
1761472192.293117,56.46054860000004,,play,29.847359071896175,0.0,58.458112,0,0.0,,,
1761472193.2967246,57.464271499999995,,play,29.834253424896247,5.9,58.458112,0,0.0,,,
1761472194.305426,58.472950399999945,,play,29.821524721183284,3.1,58.458112,0,0.0,,,
1761472195.3137834,59.48108509999997,,play,29.761732212982082,3.1,58.458112,0,0.0,,,
1761472196.3233159,60.49071819999995,,play,29.720149334754083,0.0,58.458112,0,0.0,,,
1761472197.3296387,61.49700430000007,,play,29.776330067699885,3.1,58.458112,0,0.0,,,
1761472198.3363008,62.50380160000009,,play,29.823970315587072,0.0,58.458112,0,0.0,,,
1761472199.3475916,63.51508160000003,,play,29.72126386103385,0.0,58.458112,0,0.0,,,
1761472200.3487067,64.5161869000001,,play,29.893598881340015,3.1,58.494976,0,0.0,,,
1761472201.3528826,65.52037470000005,,play,29.877361592877843,9.1,58.474496,0,0.0,,,
1761472202.3583753,66.52574690000006,,play,29.85303389153794,6.2,58.499072,0,0.0,,,
1761472203.3628561,67.53034389999993,,play,29.876552701507823,3.1,58.499072,0,0.0,,,
1761472204.3674722,68.53496319999999,,play,29.922553361885555,0.0,58.499072,0,0.0,,,
1761472205.3734388,69.54093489999991,,play,29.875915358848136,6.2,58.580992,0,0.0,,,
1761472206.3777387,70.54505560000007,,play,29.8442985012896,6.2,58.535936,0,0.0,,,
1761472207.3836877,71.55113009999991,,play,29.804007962945487,6.2,58.535936,0,0.0,,,
1761472208.3858423,72.5533226,,play,29.932082600901403,0.0,58.556416,0,0.0,,,
1761472209.3947873,73.56225719999998,,play,29.784996843168965,3.0,58.556416,0,0.0,,,
1761472210.4039943,74.57147480000003,,play,29.767717595251913,3.1,58.576896,0,0.0,,,
1761472211.4108756,75.57841320000011,,play,29.744252537374045,3.1,58.556416,0,0.0,,,
1761472212.4170165,76.58457990000011,,play,29.79704731826532,6.2,58.662912,0,0.0,,,
1761472213.419866,77.58733839999991,,play,29.86603418404081,0.0,58.617856,0,0.0,,,
1761472214.429472,78.5969083,,play,29.8029446610576,3.1,58.601472,0,0.0,,,
