ts,t_rel_s,event,phase,fps,cpu,rss_mb,cache_count,cache_mb,init_ms,reset_ms,gameover_ms
1761498614.471193,0.0008617080002295552,S1_start,S1_start,0.0,0.0,0.0,0,0.0,,,
1761498614.4928,0.02246704100025454,init_done,init_startup,0.0,0.0,0.0,0,0.0,21.3010409997878,,
1761498614.5750961,0.10476233300005333,,play,9.615384615384615,59.4,141.688832,0,0.0,,,
1761498615.591325,1.1209794159999547,,play,24.641842351305996,8.8,143.982592,0,0.0,,,
1761498616.6119459,2.141586540999924,,play,28.22980131956335,7.9,143.982592,0,0.0,,,
1761498617.631936,3.1615639159999773,,play,29.124354072041516,11.3,144.031744,0,0.0,,,
1761498618.652237,4.181849874999898,,play,29.329284837217006,11.2,144.064512,0,0.0,,,
1761498619.6725152,5.202114375000292,,play,29.380050480119664,11.9,144.605184,0,0.0,,,
1761498620.6982982,6.227884249999988,,play,28.73500702389237,10.4,160.956416,0,0.0,,,
1761498621.7171352,7.246708000000126,,play,29.269305684745557,11.1,161.038336,0,0.0,,,
1761498622.737561,8.267119790999914,,play,29.363710986668043,12.1,161.05472,0,0.0,,,
1761498623.757832,9.287376291000328,,play,29.400079783948517,12.4,161.3824,0,0.0,,,
1761498624.778653,10.30818362500031,,play,29.370959701137696,11.9,161.366016,0,0.0,,,
1761498625.796627,11.326144625000325,,play,29.465457242541614,11.6,161.366016,0,0.0,,,
1761498626.8164842,12.345988416000182,,play,29.424820783737538,11.6,161.497088,0,0.0,,,
1761498627.8366232,13.366111916000136,,play,29.414939470562263,12.0,161.480704,0,0.0,,,
1761498628.858651,14.388126666000062,,play,29.381429361177656,12.1,161.480704,0,0.0,,,
1761498629.8775501,15.40701129099989,,play,29.442397865479833,11.7,161.497088,0,0.0,,,
1761498630.897915,16.42736291600022,,play,29.419213579441692,13.0,161.579008,0,0.0,,,
1761498631.918509,17.44794370799991,,play,29.413576001812384,12.4,161.923072,0,0.0,,,
1761498632.939507,18.468928499999947,,play,29.374891756260443,11.4,161.923072,0,0.0,,,
1761498633.9602828,19.489690124999925,,play,29.38318493116475,11.7,161.923072,0,0.0,,,
1761498634.130827,19.660231415999988,S1_end_reset_done,S1_end_reset_done,29.389185503171696,11.7,161.923072,0,,,0.2038749998973799,
1761498634.981062,20.510455208000167,,play,29.391983671220988,9.6,161.923072,0,0.0,,,
1761498636.001272,21.53065179100031,,play,29.41037183877166,9.7,161.923072,0,0.0,,,
1761498637.0230038,22.552370207999957,,play,29.361503380657677,10.7,161.923072,0,0.0,,,
1761498638.041656,23.571008291,,play,29.39862521019485,11.3,161.923072,0,0.0,,,
1761498639.061943,24.591281625000192,,play,29.408569657010617,11.2,161.923072,0,0.0,,,
1761498640.081772,25.61109679099991,,play,29.41098778585928,12.7,161.923072,0,0.0,,,
1761498641.102226,26.631536666000102,,play,29.411575787106308,12.1,161.939456,0,0.0,,,
1761498642.1227741,27.65207154100017,,play,29.389111848023624,12.3,161.972224,0,0.0,,,
1761498643.1425018,28.671785291000106,,play,29.41910748198495,12.1,161.95584,0,0.0,,,
1761498644.161563,29.690833125000154,,play,29.41716526624494,12.0,161.95584,0,0.0,,,
1761498645.1816819,30.71093804100019,,play,29.41512512885049,11.7,161.988608,0,0.0,,,
1761498646.201099,31.730341750000207,,play,29.427703170978145,11.9,162.021376,0,0.0,,,
1761498647.221744,32.75097325000024,,play,29.375834991892344,11.8,162.168832,0,0.0,,,
1761498648.2408278,33.77004304100001,,play,29.42097097957213,12.1,162.185216,0,0.0,,,
1761498649.262738,34.79193958299993,,play,29.39824677806337,12.1,162.185216,0,0.0,,,
1761498650.283113,35.812301625000146,,play,29.412854129654818,12.8,162.185216,0,0.0,,,
1761498651.304636,36.833810000000085,,play,29.385988542553914,12.6,162.2016,0,0.0,,,
1761498652.322452,37.85161187499989,,play,29.471609617007843,12.9,162.299904,0,0.0,,,
1761498653.3438232,38.872969666000245,,play,29.374243608084075,13.2,162.28352,0,0.0,,,
1761498654.3640919,39.89322458300012,,play,29.423945386954873,12.7,162.267136,0,0.0,,,
1761498655.383894,40.91301333299998,,play,29.387767561638892,12.0,162.234368,0,0.0,,,
1761498656.40124,41.9303460000001,,play,29.490923536848253,12.1,162.2016,0,0.0,,,
1761498657.419531,42.94862341599992,,play,29.50198363944747,12.4,162.2016,0,0.0,,,
1761498658.439946,43.96902433300011,,play,29.413865174567984,11.8,162.2016,0,0.0,,,
1761498659.461786,44.99085012500018,,play,29.394414305381062,11.3,162.2016,0,0.0,,,
1761498660.4817011,46.010751290999906,,play,29.400101191974166,11.2,162.2016,0,0.0,,,
1761498661.5002491,47.029286125,,play,29.446327989537952,11.1,162.2016,0,0.0,,,
1761498662.519636,48.04865999999993,,play,29.4398339462705,11.2,162.2016,0,0.0,,,
1761498663.538199,49.067208916000254,,play,29.44863684678129,11.0,162.2016,0,0.0,,,
