ts,t_rel_s,event,phase,fps,cpu,rss_mb,cache_count,cache_mb,init_ms,reset_ms,gameover_ms
1761476584.840214,0.000987699999996039,S1_start,S1_start,0.0,0.0,0.0,0,0.0,,,
1761476584.895803,0.05690150000009453,init_done,init_startup,0.0,0.0,0.0,35,0.05092620849609375,53.581200000053286,,
1761476584.8998425,0.06112770000004275,,play,16.666666666666668,49.6,57.208832,35,0.0534,,,
1761476585.9081595,1.069274299999961,,play,26.489313133352717,0.0,57.827328,35,0.0534,,,
1761476586.9135308,2.0744451999999,,play,28.998497128030124,0.0,57.827328,35,0.0534,,,
1761476587.9186149,3.0798369999999977,,play,29.62981509450974,0.0,57.892864,35,0.0534,,,
1761476588.9230697,4.084219699999949,,play,29.806151083372715,3.0,57.892864,35,0.0534,,,
1761476589.9267328,5.087590200000022,,play,29.919857423457064,0.0,57.892864,35,0.0534,,,
1761476590.9300754,6.090944199999967,,play,29.916524388585355,3.1,57.970688,35,0.0534,,,
1761476591.9377954,7.09879530000012,,play,29.836437863036537,6.2,57.99936,41,0.0606,,,
1761476592.9406183,8.101572900000065,,play,29.894836302913962,6.2,58.011648,41,0.0606,,,
1761476593.9431536,9.10414209999999,,play,29.877604715598867,0.0,58.073088,41,0.0606,,,
1761476594.9561355,10.116965899999968,,play,29.65702794752857,6.1,58.118144,41,0.0606,,,
1761476595.9631813,11.124158500000021,,play,29.73667350205592,0.0,58.118144,41,0.0606,,,
1761476596.9635866,12.124635099999978,,play,29.93150732211252,2.9,58.138624,41,0.0606,,,
1761476597.9672139,13.128165600000102,,play,29.91550515798073,3.1,58.118144,41,0.0606,,,
1761476598.9705093,14.131471099999999,,play,29.933975367823162,3.1,58.146816,41,0.0606,,,
1761476599.9770472,15.138053599999921,,play,29.79989100565384,3.1,58.126336,41,0.0606,,,
1761476600.9789684,16.140010200000006,,play,29.93277114800688,6.1,58.126336,41,0.0606,,,
1761476601.9810612,17.142074200000025,,play,29.926170069857932,3.1,58.126336,41,0.0606,,,
1761476602.989041,18.150063499999987,,play,29.747089857402123,0.0,58.126336,41,0.0606,,,
1761476603.99519,19.156195000000025,,play,29.77865759056772,0.0,58.22464,41,0.0606,,,
1761476605.0014853,20.16246460000002,,play,29.787124572358238,0.0,58.1632,41,0.0606,,,
1761476606.0052297,21.16626240000005,,play,29.870712749623287,3.1,58.1632,41,0.0606,,,
1761476606.2082741,21.36973039999998,S1_end_reset_done,S1_end_reset_done,29.792738291728718,9.1,58.1632,41,0.05779266357421875,,0.12400000014167745,
1761476607.0172074,22.178200199999992,,play,29.69133402335039,0.0,58.167296,41,0.0606,,,
1761476608.0282598,23.189104699999916,,play,29.679896010581956,0.0,58.167296,41,0.0606,,,
1761476609.0314884,24.192514800000026,,play,29.813785223587104,0.0,58.167296,41,0.0606,,,
1761476610.0358107,25.196807799999988,,play,29.895866454348024,0.0,58.167296,41,0.0606,,,
1761476611.0431333,26.204081000000087,,play,29.79601373327591,3.1,58.167296,41,0.0606,,,
1761476612.0505252,27.211556599999994,,play,29.787489194119626,0.0,58.167296,41,0.0606,,,
1761476613.0618386,28.222815500000024,,play,29.692597959913385,3.0,58.167296,41,0.0606,,,
1761476614.0635858,29.224445699999933,,play,29.90671882852648,3.1,58.14272,41,0.0606,,,
1761476615.068598,30.229545400000006,,play,29.86436873012346,6.1,58.105856,41,0.0606,,,
1761476616.0722332,31.233248100000083,,play,29.924129139976714,0.0,58.105856,41,0.0606,,,
1761476617.080532,32.24155020000012,,play,29.814622289021866,0.0,58.1632,41,0.0606,,,
1761476618.0891807,33.25019689999999,,play,29.725252105490373,3.1,58.1632,41,0.0606,,,
1761476619.0917284,34.252549900000076,,play,29.904601405443827,3.1,58.146816,41,0.0606,,,
1761476620.0949433,35.255970800000114,,play,29.942175730505948,6.2,58.159104,41,0.0606,,,
1761476621.0992267,36.260210200000074,,play,29.869120804360843,6.1,58.159104,41,0.0606,,,
1761476622.10601,37.26693780000005,,play,29.85142701927555,0.0,58.159104,41,0.0606,,,
1761476623.138289,38.299285000000054,,play,29.947776939577395,5.9,58.1632,41,0.0606,,,
1761476624.1461701,39.30709430000002,,play,29.81017564127216,3.0,58.077184,41,0.0606,,,
1761476625.1515965,40.312550800000054,,play,29.886185908156257,0.0,58.077184,41,0.0606,,,
1761476626.1536224,41.314619300000004,,play,29.930810828375698,0.0,58.085376,41,0.0606,,,
1761476627.1551268,42.315985100000034,,play,29.93765072332275,3.1,58.195968,41,0.0606,,,
1761476628.1669154,43.3278471000001,,play,29.737290994151348,0.0,58.241024,41,0.0606,,,
1761476629.1711388,44.331970700000056,,play,29.810651762524223,3.1,58.236928,41,0.0606,,,
1761476630.1851726,45.346184400000084,,play,29.651708689967048,3.1,58.236928,41,0.0606,,,
1761476631.189066,46.350003400000105,,play,29.866240279256246,3.1,58.318848,41,0.0606,,,
1761476632.2005749,47.3614548999999,,play,29.71475813581385,3.1,58.236928,41,0.0606,,,
