ts,t_rel_s,event,phase,fps,cpu,rss_mb,cache_count,cache_mb,init_ms,reset_ms,gameover_ms
1761476071.532188,0.0006964000000380111,S1_start,S1_start,0.0,0.0,0.0,0,0.0,,,
1761476071.5861824,0.05475140000010015,init_done,init_startup,0.0,0.0,0.0,35,0.05092620849609375,52.9765999999654,,
1761476071.5911891,0.06045510000001286,,play,16.949152542372882,50.4,57.270272,35,0.0534,,,
1761476072.6007297,1.0693833000000268,,play,26.519884812674636,0.0,57.856,35,0.0534,,,
1761476073.6064577,2.075323800000092,,play,29.018916941601745,3.1,57.860096,35,0.0534,,,
1761476074.6123507,3.081184300000018,,play,29.644109535700895,0.0,57.901056,35,0.0534,,,
1761476075.6169055,4.085646200000042,,play,29.81739062243417,0.0,57.901056,35,0.0534,,,
1761476076.620579,5.089320500000099,,play,29.87615022894072,3.1,57.97888,35,0.0534,,,
1761476077.6240804,6.092907100000048,,play,29.90731214717577,3.1,58.015744,36,0.0546,,,
1761476078.6258552,7.0943827000000965,,play,29.941017972889586,0.0,58.028032,41,0.0606,,,
1761476079.6562738,8.124895000000038,,play,30.056475927358754,2.9,58.093568,41,0.0606,,,
1761476080.65851,9.127234900000076,,play,29.959673980305123,3.1,58.138624,41,0.0606,,,
1761476081.6639671,10.13275560000011,,play,29.84918063262212,0.0,58.138624,41,0.0606,,,
1761476082.6683466,11.137064200000054,,play,29.898128737672856,3.0,58.1632,41,0.0606,,,
1761476083.6759677,12.144694500000014,,play,29.75953409116315,3.1,58.167296,41,0.0606,,,
1761476084.6840746,13.152862200000072,,play,29.76322502500472,0.0,58.146816,41,0.0606,,,
1761476085.6872032,14.155959600000074,,play,29.860083449605344,6.2,58.150912,41,0.0606,,,
1761476086.6932168,15.161968700000102,,play,29.825940229738695,6.2,58.150912,41,0.0606,,,
1761476087.694752,16.16346390000001,,play,29.892450154940487,3.1,58.150912,41,0.0606,,,
1761476088.7008636,17.169627900000023,,play,29.82745923322154,6.1,58.155008,41,0.0606,,,
1761476089.7065437,18.175256000000104,,play,29.82909458919285,3.1,58.155008,41,0.0606,,,
1761476090.7140477,19.18286420000004,,play,29.803152653524773,6.2,58.155008,41,0.0606,,,
1761476091.2792556,19.747818100000018,S1_end_reset_done,S1_end_reset_done,29.992409642670577,3.0,58.155008,41,0.05779266357421875,,0.1125000000001819,
1761476091.7167382,20.185389100000066,,play,29.809916906848194,2.9,58.155008,41,0.0606,,,
1761476092.724198,21.19279000000006,,play,29.835143008574633,0.0,58.155008,41,0.0606,,,
1761476093.7288356,22.197412800000052,,play,29.878327420431575,0.0,58.155008,41,0.0606,,,
1761476094.7358453,23.204624100000046,,play,29.8000645794968,6.2,58.155008,41,0.0606,,,
1761476095.7404752,24.209252600000013,,play,29.873830678471467,0.0,58.155008,41,0.0606,,,
1761476096.750083,25.219014700000002,,play,29.7396325620958,0.0,58.155008,41,0.0606,,,
1761476097.7555964,26.22434970000006,,play,29.796324930986245,0.0,58.155008,41,0.0606,,,
1761476098.7619877,27.230626400000006,,play,29.79489432238591,6.1,58.155008,41,0.0606,,,
1761476099.7712755,28.240026700000044,,play,29.759903552518125,3.1,58.159104,41,0.0606,,,
1761476100.7825203,29.25130640000009,,play,29.69447485314873,6.1,58.105856,41,0.0606,,,
1761476101.7870896,30.255807700000105,,play,29.809583230604726,3.1,58.105856,41,0.0606,,,
1761476102.7956073,31.264334900000108,,play,29.696254280831283,0.0,58.14272,41,0.0606,,,
1761476103.80999,32.27875730000005,,play,29.57827464174854,3.1,58.130432,41,0.0606,,,
1761476104.8142023,33.2827142000001,,play,29.78518890469595,3.1,58.130432,41,0.0606,,,
1761476105.8229718,34.291499600000066,,play,29.72829305137278,0.0,58.130432,41,0.0606,,,
1761476106.8246984,35.29340740000009,,play,29.875588165091244,9.4,58.130432,41,0.0606,,,
1761476107.8270636,36.295896600000106,,play,29.952433571873115,5.9,58.14272,41,0.0606,,,
1761476108.8315065,37.30022430000008,,play,29.92881469630369,6.2,58.08128,41,0.0606,,,
1761476109.8331633,38.30188620000001,,play,29.921854817412665,2.9,58.093568,41,0.0606,,,
1761476110.8404224,39.3091766,,play,29.801190499234348,9.4,58.187776,41,0.0606,,,
1761476111.8476157,40.3163009000001,,play,29.751568640633433,6.2,58.32704,41,0.0606,,,
1761476112.855257,41.32402920000004,,play,29.740755853881076,3.1,58.404864,41,0.0606,,,
1761476113.8610058,42.32977940000001,,play,29.808081914556958,0.0,58.2656,41,0.0606,,,
1761476114.865152,43.33379020000007,,play,29.86059308873596,0.0,58.2656,41,0.0606,,,
1761476115.8677406,44.33652500000005,,play,29.893491402458274,0.0,58.2656,41,0.0606,,,
1761476116.8737507,45.3425757,,play,29.781587568570206,0.0,58.2656,41,0.0606,,,
1761476117.87823,46.346990000000005,,play,29.858774334117758,3.1,58.2656,41,0.0606,,,
1761476118.8788218,47.34760660000006,,play,29.906943145044913,6.2,58.2656,41,0.0606,,,
1761476119.879227,48.347967800000106,,play,29.944598585753862,0.0,58.2656,41,0.0606,,,
1761476120.8851376,49.35387350000008,,play,29.858551010957544,0.0,58.2656,41,0.0606,,,
1761476121.8914642,50.36022440000011,,play,29.84114729631896,0.0,58.2656,41,0.0606,,,
1761476122.025932,50.49503630000004,S2_end_reset_done,S2_end_reset_done,29.805879929168878,0.0,58.2656,41,0.05779266357421875,,0.09779999993497768,
1761476122.8989067,51.367688799999996,,play,29.723596247522234,0.0,58.2656,41,0.0606,,,
