ts,t_rel_s,event,phase,fps,cpu,rss_mb,cache_count,cache_mb,init_ms,reset_ms,gameover_ms
1761497552.001261,0.000719124999932319,S1_start,S1_start,0.0,0.0,0.0,0,0.0,,,
1761497552.023268,0.022725999999920532,init_done,init_startup,0.0,0.0,0.0,35,0.05092620849609375,21.89895800006525,,
1761497552.109812,0.1092700839999452,,play,9.25925925925926,58.3,140.689408,35,0.0534,,,
1761497553.1275,1.1269659170000068,,play,24.526504662333597,12.5,143.572992,35,0.0534,,,
1761497554.1459231,2.1453968749999603,,play,28.26694861215595,10.0,143.638528,35,0.0534,,,
1761497555.165279,3.164760749999914,,play,29.13279560323178,10.9,143.704064,35,0.0534,,,
1761497556.18505,4.184537374999991,,play,29.343929536415292,8.3,143.720448,35,0.0534,,,
1761497557.2099142,5.2094084590000875,,play,28.42941597760889,20.4,159.711232,35,0.0534,,,
1761497558.230996,6.230497458999935,,play,29.125346469874064,10.7,159.776768,36,0.0546,,,
1761497559.254705,7.254212709000058,,play,29.277682259639022,11.5,159.842304,41,0.0606,,,
1761497560.275404,8.274918208999907,,play,29.366955997199472,11.8,160.284672,41,0.0606,,,
1761497561.294671,9.29419162499994,,play,29.426930283343253,11.9,160.415744,41,0.0606,,,
1761497562.314102,10.313630667000098,,play,29.41545242436928,11.8,160.415744,41,0.0606,,,
1761497563.335806,11.335341083999992,,play,29.3910940354034,11.5,160.432128,41,0.0606,,,
1761497564.3543591,12.353900084000088,,play,29.405689947065525,11.1,160.677888,41,0.0606,,,
1761497565.3741262,13.373675042000059,,play,29.39168485679046,11.8,160.710656,41,0.0606,,,
1761497566.393214,14.392768666999928,,play,29.41181455032082,11.6,160.792576,41,0.0606,,,
1761497567.410624,15.410184416999982,,play,29.451735349123897,11.2,160.907264,41,0.0606,,,
1761497568.4310138,16.430582417000096,,play,29.421484116857382,11.1,160.923648,41,0.0606,,,
1761497569.4502132,17.449786958999994,,play,29.43287960178515,11.7,160.940032,41,0.0606,,,
