ts,t_rel_s,event,phase,fps,cpu,rss_mb,cache_count,cache_mb,init_ms,reset_ms,gameover_ms
1761497717.683423,0.0008267499999874417,S1_start,S1_start,0.0,0.0,0.0,0,0.0,,,
1761497717.702089,0.019491834000064046,init_done,init_startup,0.0,0.0,0.0,0,0.0,18.53283300010844,,
1761497717.772394,0.08979783399990993,,play,11.11111111111111,65.2,141.344768,0,0.0,,,
1761497718.791232,1.108643999999913,,play,24.99180542376908,9.3,143.44192,0,0.0,,,
1761497719.808754,2.126172416999907,,play,28.39273817365921,11.1,143.556608,0,0.0,,,
1761497720.8306,3.148027041999967,,play,29.14022405052629,11.1,144.031744,0,0.0,,,
1761497721.8488839,4.1663164999999935,,play,29.364392475490845,11.1,144.064512,0,0.0,,,
1761497722.87017,5.187609208999902,,play,29.364041908573107,10.9,144.064512,0,0.0,,,
1761497723.892406,6.209852834000003,,play,28.665167851977184,22.3,160.23552,0,0.0,,,
1761497724.909624,7.227076584000088,,play,29.2560997368098,10.8,160.284672,0,0.0,,,
1761497725.929806,8.247266208999918,,play,29.354536575755308,11.6,160.31744,0,0.0,,,
1761497726.9477792,9.265245125000092,,play,29.44341784905086,12.9,160.710656,0,0.0,,,
1761497727.968736,10.286209249999956,,play,29.394234996818696,12.1,160.858112,0,0.0,,,
1761497728.9887218,11.306202041999995,,play,29.407502116320487,12.4,161.071104,0,0.0,,,
1761497730.0066218,12.32410774999994,,play,29.44055141833023,11.6,161.071104,0,0.0,,,
1761497731.0257752,13.343270416999985,,play,29.43290421601012,11.5,161.087488,0,0.0,,,
1761497732.04837,14.365871708999975,,play,29.38702938012007,11.5,161.103872,0,0.0,,,
1761497733.067326,15.384832834000008,,play,29.409169905122155,12.0,161.087488,0,0.0,,,
1761497734.089237,16.406749708999996,,play,29.388527635222466,11.5,161.087488,0,0.0,,,
1761497735.1081789,17.425698999999895,,play,29.4409428708742,12.3,161.103872,0,0.0,,,
1761497736.1270442,18.44457024999997,,play,29.447523942573426,12.3,161.103872,0,0.0,,,
1761497737.147538,19.465072416999874,,play,29.408762112444364,11.7,161.185792,0,0.0,,,
1761497738.1668322,20.484372500000063,,play,29.44252049417344,11.5,161.185792,0,0.0,,,
1761497738.270118,20.587657125000078,S1_end_reset_done,S1_end_reset_done,29.43846504292943,12.2,161.185792,0,,,0.1536250001663575,
1761497739.187134,21.50468095899987,,play,29.410336686241383,9.9,161.202176,0,0.0,,,
1761497740.208308,22.52586199999996,,play,29.381421978398034,9.6,161.202176,0,0.0,,,
1761497741.227304,23.544864125000004,,play,29.442396067765117,10.4,161.202176,0,0.0,,,
1761497742.24794,24.565507374999925,,play,29.403697447955576,10.7,161.202176,0,0.0,,,
1761497743.2677171,25.585290875000055,,play,29.429190919220293,10.8,161.202176,0,0.0,,,
1761497744.28816,26.60574054199992,,play,29.41715879177799,10.9,161.202176,0,0.0,,,
1761497745.310818,27.628405541999882,,play,29.355215390030562,11.1,161.202176,0,0.0,,,
1761497746.330486,28.64808054199989,,play,29.398013962923347,11.5,161.202176,0,0.0,,,
1761497747.351627,29.669228083999997,,play,29.363880089824917,12.0,161.21856,0,0.0,,,
1761497748.37153,30.68913720899991,,play,29.389750755671304,12.2,161.21856,0,0.0,,,
1761497749.395252,31.712866374999976,,play,29.35667682283638,11.5,161.21856,0,0.0,,,
1761497750.413841,32.73146266699996,,play,29.42098884601687,11.8,161.529856,0,0.0,,,
1761497751.434579,33.75220716700005,,play,29.400543734540612,11.7,161.513472,0,0.0,,,
1761497752.455209,34.77284374999999,,play,29.408386372490956,11.3,161.513472,0,0.0,,,
1761497753.474205,35.79184691699993,,play,29.44554161623063,11.8,161.513472,0,0.0,,,
1761497754.4951758,36.81282433399997,,play,29.401244207118957,12.3,161.529856,0,0.0,,,
1761497755.513864,37.831519542000024,,play,29.449057733614474,12.2,161.529856,0,0.0,,,
1761497756.5331562,38.85081795899987,,play,29.455445136066075,12.4,161.54624,0,0.0,,,
1761497757.55161,39.869278584000085,,play,29.437927653856992,12.9,161.644544,0,0.0,,,
1761497758.573004,40.89067920899993,,play,29.37437629865056,12.5,161.595392,0,0.0,,,
1761497759.593384,41.911066666999886,,play,29.377294574271644,12.7,161.611776,0,0.0,,,
1761497760.615211,42.932899916999986,,play,29.391144544162202,12.3,161.579008,0,0.0,,,
1761497761.636576,43.95427141699997,,play,29.34919807831602,13.7,161.54624,0,0.0,,,
1761497762.6572108,44.97491412499994,,play,29.393481660404518,12.0,161.54624,0,0.0,,,
1761497763.677852,45.99556095899993,,play,29.390137426685456,11.1,161.54624,0,0.0,,,
1761497764.699029,47.01674495899988,,play,29.384946873653423,14.3,161.54624,0,0.0,,,
1761497765.721357,48.03907958400009,,play,29.338281509746054,13.0,161.54624,0,0.0,,,
1761497766.7424388,49.0601684589999,,play,29.357701464387173,14.8,161.54624,0,0.0,,,
1761497767.763488,50.081223959,,play,29.38695080086176,14.2,161.54624,0,0.0,,,
1761497768.783564,51.101306583999985,,play,29.387371573566412,13.3,161.54624,0,0.0,,,
1761497769.804384,52.12213387499992,,play,29.393591510399094,13.5,161.54624,0,0.0,,,
1761497770.38365,52.701402459000064,S2_end_reset_done,S2_end_reset_done,29.40360939308287,12.0,161.54624,0,,,0.16366699992431677,
1761497770.8240929,53.14184983399991,,play,29.45399150912859,12.0,161.54624,0,0.0,,,
1761497771.84362,54.16138329199998,,play,29.422032733155067,11.0,161.54624,0,0.0,,,
1761497772.8656452,55.183416166999905,,play,29.36657977242098,10.8,161.54624,0,0.0,,,
1761497773.885875,56.203652334000026,,play,29.384069701524705,12.5,161.54624,0,0.0,,,
1761497774.904456,57.22223925000003,,play,29.416281002942075,11.8,161.54624,0,0.0,,,
1761497775.92373,58.241520374999936,,play,29.454194986779008,13.2,161.54624,0,0.0,,,
1761497776.943555,59.261352834000036,,play,29.4220822115409,13.8,161.54624,0,0.0,,,
1761497777.962539,60.280342625,,play,29.44293135189888,12.0,161.562624,0,0.0,,,
1761497778.9833658,61.30117724999991,,play,29.405871964649148,12.2,161.562624,0,0.0,,,
1761497780.00343,62.32124724999994,,play,29.410331804903777,11.4,161.562624,0,0.0,,,
1761497781.023454,63.341278500000044,,play,29.41141627632586,11.4,161.579008,0,0.0,,,
1761497782.043434,64.36126429199999,,play,29.421403277734747,11.9,161.579008,0,0.0,,,
1761497783.063474,65.38131166700009,,play,29.414108457031908,12.0,161.579008,0,0.0,,,
1761497784.082269,66.40011366699991,,play,29.42298466880793,11.9,161.579008,0,0.0,,,
1761497785.102245,67.42009604200007,,play,29.418382679312128,12.1,161.579008,0,0.0,,,
1761497786.121303,68.43916108400003,,play,29.43825215942619,12.2,161.62816,0,0.0,,,
1761497787.141921,69.45978508400003,,play,29.406757195804506,12.2,161.62816,0,0.0,,,
1761497788.1601222,70.47799304199998,,play,29.426072088446656,12.7,161.62816,0,0.0,,,
1761497789.18061,71.49848825000004,,play,29.415243742491274,11.8,161.62816,0,0.0,,,
1761497790.199106,72.51699133400007,,play,29.441644728267693,12.0,161.62816,0,0.0,,,
1761497791.2206662,73.53855816700002,,play,29.389024412370762,12.3,161.62816,0,0.0,,,
1761497792.239705,74.55760366699997,,play,29.416386380585354,11.8,161.660928,0,0.0,,,
1761497793.259615,75.57752037499995,,play,29.412888529573653,11.6,161.644544,0,0.0,,,
1761497794.2778208,76.59573262499998,,play,29.47680399746674,11.6,161.644544,0,0.0,,,
1761497795.298761,77.61667975,,play,29.413447499799737,12.1,161.660928,0,0.0,,,
1761497796.317373,78.63529837500005,,play,29.442211718907743,13.3,161.644544,0,0.0,,,
1761497797.336868,79.65480045899994,,play,29.433990445645758,12.7,161.660928,0,0.0,,,
1761497798.357276,80.67521525000006,,play,29.397535681158907,12.2,161.660928,0,0.0,,,
1761497799.377511,81.69545712500008,,play,29.408304723058826,12.2,161.660928,0,0.0,,,
1761497800.396713,82.71466545899989,,play,29.432014610821025,12.1,161.660928,0,0.0,,,
1761497801.415699,83.73365845900003,,play,29.45129511747854,13.4,161.890304,0,0.0,,,
1761497802.4331362,84.75110199999995,,play,29.469189333060918,13.0,161.890304,0,0.0,,,
1761497803.454901,85.77287354200007,,play,29.397094010398696,13.3,162.136064,0,0.0,,,
1761497804.475221,86.79320079199988,,play,29.373650284274802,12.5,162.234368,0,0.0,,,
1761497805.495015,87.81300175000001,,play,29.40249666069627,12.8,162.234368,0,0.0,,,
1761497806.5157492,88.833741917,,play,29.409511053381582,12.8,162.234368,0,0.0,,,
1761497807.5353081,89.85330691700005,,play,29.411216699318693,12.8,162.234368,0,0.0,,,
1761497808.5541,90.87210683400008,,play,29.425110632992702,12.4,162.234368,0,0.0,,,
1761497809.5742981,91.89231108400008,,play,29.39842542859076,12.1,162.234368,0,0.0,,,
